PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,flag_invalid_date_order,flag_delivered_no_date,flag_nondelivered_has_date,Lead_Time_Days,Order_Value,Savings_Amount,Savings_Rate_%,Defect_Rate_%,Category_Lead_Time_Benchmark,Is_On_Time
PO-00580,Alpha_Inc,2023-11-11,2023-11-16,Office Supplies,Pending,419,35.72,32.74,7.0,Yes,False,False,True,5.0,13718.060000000001,1248.6199999999988,8.34,1.67,10.0,1.0
PO-00581,Gamma_Co,2023-10-11,2023-10-26,MRO,Delivered,685,92.51,90.05,38.0,Yes,False,False,False,15.0,61684.25,1685.1000000000054,2.66,5.55,12.0,0.0
PO-00582,Delta_Logistics,2023-09-27,2023-10-12,Office Supplies,Partially Delivered,1179,90.14,82.63,194.0,Yes,False,False,True,15.0,97420.76999999999,8854.290000000006,8.33,16.45,10.0,0.0
PO-00583,Alpha_Inc,2022-12-10,,Raw Materials,Delivered,1743,76.51,65.88,40.0,Yes,False,True,False,,114828.84,18528.09000000002,13.89,2.29,10.0,
PO-00584,Alpha_Inc,2022-04-06,2022-04-17,MRO,Delivered,1732,35.01,34.18,40.0,Yes,False,False,False,11.0,59199.76,1437.559999999997,2.37,2.31,12.0,1.0
PO-00585,Beta_Supplies,2022-08-29,2022-09-01,Office Supplies,Delivered,706,65.33,62.06,60.0,No,False,False,False,3.0,43814.36,2308.619999999997,5.01,8.5,10.0,1.0
PO-00586,Gamma_Co,2023-11-20,2023-11-30,MRO,Cancelled,169,47.16,43.4,,Yes,False,False,True,10.0,7334.599999999999,635.4399999999997,7.97,,12.0,1.0
PO-00587,Gamma_Co,2022-11-14,2022-11-20,Office Supplies,Pending,880,19.15,18.69,,No,False,False,True,6.0,16447.2,404.7999999999976,2.4,,10.0,1.0
PO-00588,Gamma_Co,2022-08-19,2022-08-25,MRO,Delivered,1860,95.8,92.17,105.0,No,False,False,False,6.0,171436.2,6751.799999999992,3.79,5.65,12.0,1.0
PO-00589,Delta_Logistics,2022-07-23,2022-08-09,MRO,Delivered,1677,22.98,21.71,246.0,Yes,False,False,False,17.0,36407.67,2129.7899999999995,5.53,14.67,12.0,0.0
PO-00590,Beta_Supplies,2022-05-31,2022-06-07,Packaging,Partially Delivered,1131,97.43,91.28,103.0,Yes,False,False,True,7.0,103237.68000000001,6955.650000000006,6.31,9.11,11.0,1.0
PO-00591,Epsilon_Group,2022-01-26,2022-02-03,Raw Materials,Cancelled,1419,50.14,43.46,,Yes,False,False,True,8.0,61669.74,9478.92,13.32,,10.0,1.0
PO-00592,Delta_Logistics,2022-02-17,2022-02-18,Raw Materials,Pending,790,26.8,25.62,115.0,Yes,False,False,True,1.0,20239.8,932.1999999999998,4.4,14.56,10.0,1.0
PO-00593,Gamma_Co,2022-09-08,2022-09-27,MRO,Pending,1547,61.12,53.43,77.0,Yes,False,False,True,19.0,82656.21,11896.429999999997,12.58,4.98,12.0,0.0
PO-00594,Delta_Logistics,2023-05-02,2023-05-20,Office Supplies,Cancelled,166,95.65,94.48,23.0,Yes,False,False,True,18.0,15683.68,194.22000000000028,1.22,13.86,10.0,0.0
PO-00595,Alpha_Inc,2023-09-18,2023-09-21,Electronics,Delivered,1903,83.49,82.33,43.0,Yes,False,False,False,3.0,156673.99,2207.4799999999937,1.39,2.26,11.0,1.0
PO-00596,Delta_Logistics,2022-03-16,2022-03-29,Office Supplies,Partially Delivered,840,83.42,80.35,153.0,Yes,False,False,True,13.0,67494.0,2578.800000000006,3.68,18.21,10.0,0.0
PO-00597,Delta_Logistics,2023-04-12,,MRO,Delivered,1200,74.49,64.63,161.0,Yes,False,True,False,,77556.0,11832.0,13.24,13.42,12.0,
PO-00598,Gamma_Co,2023-03-01,2023-03-18,Raw Materials,Delivered,1466,77.37,70.35,72.0,Yes,False,False,False,17.0,103133.09999999999,10291.320000000014,9.07,4.91,10.0,0.0
PO-00599,Alpha_Inc,2023-10-07,2023-10-21,Office Supplies,Delivered,1981,95.5,94.39,49.0,Yes,False,False,False,14.0,186986.59,2198.909999999999,1.16,2.47,10.0,0.0
PO-00600,Gamma_Co,2023-08-13,2023-08-16,Packaging,Delivered,1062,35.55,32.38,,Yes,False,False,False,3.0,34387.560000000005,3366.539999999994,8.92,,11.0,1.0
PO-00601,Alpha_Inc,2022-07-19,2022-07-30,MRO,Delivered,1714,55.67,55.09,42.0,Yes,False,False,False,11.0,94424.26000000001,994.119999999997,1.04,2.45,12.0,1.0
PO-00602,Alpha_Inc,2023-12-15,2023-12-30,Office Supplies,Delivered,1131,33.35,31.28,23.0,Yes,False,False,False,15.0,35377.68,2341.1700000000005,6.21,2.03,10.0,0.0
PO-00603,Alpha_Inc,2023-01-29,2023-02-15,Office Supplies,Delivered,683,104.82,101.34,,Yes,False,False,False,17.0,69215.22,2376.839999999993,3.32,,10.0,0.0
PO-00604,Gamma_Co,2023-05-22,2023-06-09,Packaging,Partially Delivered,562,102.56,90.88,38.0,Yes,False,False,True,18.0,51074.56,6564.1600000000035,11.39,6.76,11.0,0.0
PO-00605,Alpha_Inc,2023-02-14,2023-02-20,Electronics,Delivered,1824,14.43,14.11,36.0,Yes,False,False,False,6.0,25736.64,583.6800000000005,2.22,1.97,11.0,1.0
PO-00606,Beta_Supplies,2022-09-07,2022-09-12,Electronics,Partially Delivered,851,76.44,74.76,91.0,Yes,False,False,True,5.0,63620.76,1429.6799999999937,2.2,10.69,11.0,1.0
PO-00607,Beta_Supplies,2022-06-01,2022-06-03,Office Supplies,Delivered,1169,95.6,82.16,103.0,Yes,False,False,False,2.0,96045.04,15711.359999999997,14.06,8.81,10.0,1.0
PO-00608,Epsilon_Group,2023-11-03,2023-11-20,MRO,Delivered,1711,29.14,26.35,48.0,Yes,False,False,False,17.0,45084.850000000006,4773.689999999999,9.57,2.81,12.0,0.0
PO-00609,Beta_Supplies,2023-12-06,2023-12-12,Packaging,Pending,1191,68.14,61.71,112.0,Yes,False,False,True,6.0,73496.61,7658.13,9.44,9.4,11.0,1.0
PO-00610,Epsilon_Group,2022-01-06,2022-01-14,Electronics,Delivered,609,92.39,82.75,29.0,Yes,False,False,False,8.0,50394.75,5870.76,10.43,4.76,11.0,1.0
PO-00611,Beta_Supplies,2022-04-20,2022-05-07,Office Supplies,Delivered,1674,13.25,11.77,181.0,Yes,False,False,False,17.0,19702.98,2477.520000000001,11.17,10.81,10.0,0.0
PO-00612,Gamma_Co,2023-03-12,2023-03-15,MRO,Delivered,537,77.86,71.18,20.0,Yes,False,False,False,3.0,38223.66,3587.159999999996,8.58,3.72,12.0,1.0
PO-00613,Epsilon_Group,2022-08-13,2022-08-31,Electronics,Delivered,1310,38.05,37.0,45.0,Yes,False,False,False,18.0,48470.0,1375.4999999999964,2.76,3.44,11.0,0.0
PO-00614,Delta_Logistics,2022-06-30,2022-07-10,Raw Materials,Delivered,1958,95.53,91.72,308.0,Yes,False,False,False,10.0,179587.76,7459.980000000004,3.99,15.73,10.0,1.0
PO-00615,Delta_Logistics,2023-12-14,2023-12-17,Office Supplies,Delivered,946,108.6,101.78,146.0,Yes,False,False,False,3.0,96283.88,6451.719999999994,6.28,15.43,10.0,1.0
PO-00616,Beta_Supplies,2023-06-15,2023-06-21,Packaging,Partially Delivered,1345,103.06,95.14,,Yes,False,False,True,6.0,127963.3,10652.400000000001,7.68,,11.0,1.0
PO-00617,Delta_Logistics,2023-04-21,2023-05-10,MRO,Delivered,1262,56.63,51.46,,No,False,False,False,19.0,64942.520000000004,6524.540000000002,9.13,,12.0,0.0
PO-00618,Beta_Supplies,2022-02-21,2022-03-13,Office Supplies,Pending,753,88.02,79.92,75.0,Yes,False,False,True,20.0,60179.76,6099.299999999996,9.2,9.96,10.0,0.0
PO-00619,Beta_Supplies,2023-07-25,2023-08-14,Electronics,Delivered,1520,93.75,81.63,149.0,Yes,False,False,False,20.0,124077.59999999999,18422.40000000001,12.93,9.8,11.0,0.0
PO-00620,Delta_Logistics,2022-09-13,2022-10-02,Office Supplies,Delivered,630,40.27,37.54,76.0,Yes,False,False,False,19.0,23650.2,1719.9000000000026,6.78,12.06,10.0,0.0
PO-00621,Delta_Logistics,2022-05-05,2022-05-06,Office Supplies,Delivered,839,86.29,82.51,110.0,Yes,False,False,False,1.0,69225.89,3171.420000000001,4.38,13.11,10.0,1.0
PO-00622,Alpha_Inc,2023-04-13,2023-05-02,Electronics,Delivered,910,14.33,14.07,27.0,Yes,False,False,False,19.0,12803.7,236.5999999999998,1.81,2.97,11.0,0.0
PO-00623,Epsilon_Group,2022-05-17,2022-05-24,Raw Materials,Delivered,296,64.94,63.61,,Yes,False,False,False,7.0,18828.56,393.6799999999995,2.05,,10.0,1.0
PO-00624,Beta_Supplies,2023-04-21,2023-05-05,MRO,Delivered,1149,33.0,30.65,141.0,Yes,False,False,False,14.0,35216.85,2700.1500000000015,7.12,12.27,12.0,0.0
PO-00625,Delta_Logistics,2023-11-15,2023-11-16,Electronics,Delivered,203,23.14,20.0,,No,False,False,False,1.0,4060.0,637.4200000000001,13.57,,11.0,1.0
PO-00626,Epsilon_Group,2023-06-28,2023-07-16,Office Supplies,Delivered,1729,18.36,16.34,47.0,Yes,False,False,False,18.0,28251.86,3492.5799999999995,11.0,2.72,10.0,0.0
PO-00627,Delta_Logistics,2023-07-27,2023-08-06,Office Supplies,Delivered,1508,79.21,73.27,226.0,Yes,False,False,False,10.0,110491.15999999999,8957.519999999997,7.5,14.99,10.0,1.0
PO-00628,Delta_Logistics,2023-09-02,2023-09-15,Packaging,Partially Delivered,1046,44.65,40.1,165.0,No,False,False,True,13.0,41944.6,4759.299999999997,10.19,15.77,11.0,0.0
PO-00629,Alpha_Inc,2022-11-21,2022-11-24,Office Supplies,Delivered,1159,78.99,71.69,14.0,Yes,False,False,False,3.0,83088.70999999999,8460.699999999997,9.24,1.21,10.0,1.0
PO-00630,Beta_Supplies,2023-03-30,2023-04-05,Electronics,Delivered,746,16.99,15.35,69.0,No,False,False,False,6.0,11451.1,1223.4399999999991,9.65,9.25,11.0,1.0
PO-00631,Beta_Supplies,2023-09-20,2023-10-06,Packaging,Delivered,1358,42.21,38.75,128.0,Yes,False,False,False,16.0,52622.5,4698.680000000001,8.2,9.43,11.0,0.0
PO-00632,Gamma_Co,2023-06-01,2023-06-12,Office Supplies,Delivered,1293,63.53,59.42,79.0,Yes,False,False,False,11.0,76830.06,5314.23,6.47,6.11,10.0,0.0
PO-00633,Alpha_Inc,2023-03-13,2023-03-24,Electronics,Delivered,1142,86.85,74.28,30.0,Yes,False,False,False,11.0,84827.76,14354.939999999991,14.47,2.63,11.0,1.0
PO-00634,Epsilon_Group,2023-07-16,2023-07-27,MRO,Delivered,1120,42.17,37.47,33.0,Yes,False,False,False,11.0,41966.4,5264.000000000004,11.15,2.95,12.0,1.0
PO-00635,Alpha_Inc,2023-04-02,2023-04-14,MRO,Delivered,1058,71.3,62.04,,Yes,False,False,False,12.0,65638.31999999999,9797.079999999998,12.99,,12.0,1.0
PO-00636,Epsilon_Group,2022-06-12,,Office Supplies,Delivered,143,91.98,86.02,5.0,Yes,False,True,False,,12300.859999999999,852.2800000000011,6.48,3.5,10.0,
PO-00637,Beta_Supplies,2023-05-02,2023-05-14,MRO,Delivered,1823,70.66,66.92,202.0,Yes,False,False,False,12.0,121995.16,6818.01999999999,5.29,11.08,12.0,1.0
PO-00638,Gamma_Co,2023-04-06,2023-04-10,Office Supplies,Delivered,1007,33.29,28.48,49.0,Yes,False,False,False,4.0,28679.36,4843.669999999999,14.45,4.87,10.0,1.0
PO-00639,Gamma_Co,2022-09-23,2022-10-08,Packaging,Delivered,1061,12.68,12.36,56.0,No,False,False,False,15.0,13113.96,339.5200000000003,2.52,5.28,11.0,0.0
PO-00640,Beta_Supplies,2022-09-11,2022-09-26,MRO,Pending,502,91.84,82.33,,Yes,False,False,True,15.0,41329.659999999996,4774.020000000002,10.35,,12.0,0.0
PO-00641,Delta_Logistics,2023-10-15,2023-10-19,Packaging,Delivered,1277,13.17,11.63,199.0,No,False,False,False,4.0,14851.51,1966.579999999999,11.69,15.58,11.0,1.0
PO-00642,Alpha_Inc,2022-10-11,2022-10-24,Packaging,Delivered,961,92.72,88.49,22.0,Yes,False,False,False,13.0,85038.89,4065.030000000004,4.56,2.29,11.0,0.0
PO-00643,Gamma_Co,2023-06-18,2023-07-02,Packaging,Delivered,267,62.5,61.18,17.0,Yes,False,False,False,14.0,16335.06,352.44000000000005,2.11,6.37,11.0,0.0
PO-00644,Delta_Logistics,2023-05-12,2023-05-18,Raw Materials,Cancelled,523,102.08,99.59,,Yes,False,False,True,6.0,52085.57,1302.2699999999973,2.44,,10.0,1.0
PO-00645,Epsilon_Group,2023-10-04,2023-10-23,Electronics,Pending,481,90.49,77.17,,Yes,False,False,True,19.0,37118.770000000004,6406.919999999996,14.72,,11.0,0.0
PO-00646,Gamma_Co,2022-09-02,2022-09-09,Office Supplies,Delivered,390,103.81,100.12,20.0,Yes,False,False,False,7.0,39046.8,1439.099999999999,3.55,5.13,10.0,1.0
PO-00647,Epsilon_Group,2022-10-09,2022-10-25,Packaging,Delivered,600,43.43,38.76,22.0,Yes,False,False,False,16.0,23256.0,2802.000000000001,10.75,3.67,11.0,0.0
PO-00648,Delta_Logistics,2023-03-27,,Office Supplies,Delivered,1685,84.58,75.21,253.0,No,False,True,False,,126728.84999999999,15788.450000000008,11.08,15.01,10.0,
PO-00649,Epsilon_Group,2022-03-21,2022-03-31,Packaging,Cancelled,1362,46.64,42.85,33.0,Yes,False,False,True,10.0,58361.700000000004,5161.979999999999,8.13,2.42,11.0,1.0
PO-00650,Delta_Logistics,2024-01-01,2024-01-04,Electronics,Pending,1327,59.57,56.44,169.0,Yes,False,False,True,3.0,74895.87999999999,4153.510000000003,5.25,12.74,11.0,1.0
PO-00651,Epsilon_Group,2022-10-20,,MRO,Delivered,1807,69.47,60.0,50.0,Yes,False,True,False,,108420.0,17112.289999999997,13.63,2.77,12.0,
PO-00652,Alpha_Inc,2022-08-29,2022-09-06,Office Supplies,Pending,406,91.73,89.13,,Yes,False,False,True,8.0,36186.78,1055.6000000000035,2.83,,10.0,1.0
PO-00653,Gamma_Co,2022-10-06,2022-10-18,Raw Materials,Partially Delivered,72,103.0,89.49,1.0,No,False,False,True,12.0,6443.28,972.7200000000004,13.12,1.39,10.0,0.0
PO-00654,Gamma_Co,2022-12-10,2022-12-20,Office Supplies,Delivered,1835,83.5,82.36,85.0,No,False,False,False,10.0,151130.6,2091.900000000001,1.37,4.63,10.0,1.0
PO-00655,Delta_Logistics,2022-11-24,2022-12-10,Electronics,Pending,571,49.98,45.58,,No,False,False,True,16.0,26026.18,2512.399999999999,8.8,,11.0,0.0
PO-00656,Epsilon_Group,2023-07-08,2023-07-09,Packaging,Delivered,1831,52.24,50.44,60.0,Yes,False,False,False,1.0,92355.64,3295.800000000008,3.45,3.28,11.0,1.0
PO-00657,Beta_Supplies,2022-03-24,2022-04-07,Office Supplies,Pending,1910,77.15,68.49,170.0,Yes,False,False,True,14.0,130815.9,16540.60000000002,11.22,8.9,10.0,0.0
PO-00658,Gamma_Co,2022-05-22,2022-05-31,Electronics,Partially Delivered,1173,32.12,29.18,,Yes,False,False,True,9.0,34228.14,3448.619999999997,9.15,,11.0,1.0
PO-00659,Epsilon_Group,2022-06-04,2022-06-17,Packaging,Partially Delivered,851,20.44,19.22,22.0,Yes,False,False,True,13.0,16356.22,1038.220000000002,5.97,2.59,11.0,0.0
PO-00660,Epsilon_Group,2022-08-25,2022-09-07,MRO,Cancelled,1253,43.38,38.01,34.0,Yes,False,False,True,13.0,47626.53,6728.610000000006,12.38,2.71,12.0,0.0
PO-00661,Alpha_Inc,2023-01-28,2023-02-15,Electronics,Delivered,1296,38.0,33.42,33.0,Yes,False,False,False,18.0,43312.32,5935.679999999998,12.05,2.55,11.0,0.0
PO-00662,Beta_Supplies,2023-12-12,2023-12-30,Raw Materials,Delivered,1979,40.88,39.46,221.0,Yes,False,False,False,18.0,78091.34,2810.1800000000035,3.47,11.17,10.0,0.0
PO-00663,Gamma_Co,2022-06-06,2022-06-19,Office Supplies,Delivered,811,31.8,30.33,58.0,Yes,False,False,False,13.0,24597.629999999997,1192.170000000002,4.62,7.15,10.0,0.0
PO-00664,Alpha_Inc,2023-12-25,2024-01-12,Electronics,Delivered,1732,15.37,14.7,38.0,Yes,False,False,False,18.0,25460.399999999998,1160.4399999999998,4.36,2.19,11.0,0.0
PO-00665,Beta_Supplies,2022-08-08,2022-08-28,Packaging,Delivered,491,12.01,11.67,47.0,Yes,False,False,False,20.0,5729.97,166.93999999999994,2.83,9.57,11.0,0.0
PO-00666,Gamma_Co,2022-03-07,2022-03-11,Packaging,Cancelled,1681,99.88,96.38,90.0,Yes,False,False,True,4.0,162014.78,5883.5,3.5,5.35,11.0,1.0
PO-00667,Alpha_Inc,2023-03-01,2023-03-05,Raw Materials,Partially Delivered,818,51.89,47.85,12.0,Yes,False,False,True,4.0,39141.3,3304.7199999999993,7.79,1.47,10.0,1.0
PO-00668,Beta_Supplies,2023-02-22,2023-03-05,Office Supplies,Delivered,1065,47.49,41.42,113.0,Yes,False,False,False,11.0,44112.3,6464.55,12.78,10.61,10.0,0.0
PO-00669,Gamma_Co,2022-12-05,2022-12-17,Packaging,Delivered,1398,75.08,67.09,57.0,Yes,False,False,False,12.0,93791.82,11170.019999999993,10.64,4.08,11.0,0.0
PO-00670,Beta_Supplies,2023-07-10,2023-07-17,Packaging,Delivered,565,32.31,29.76,60.0,Yes,False,False,False,7.0,16814.4,1440.7500000000005,7.89,10.62,11.0,1.0
PO-00671,Epsilon_Group,2023-04-23,2023-05-06,Packaging,Pending,1089,102.66,89.21,33.0,Yes,False,False,True,13.0,97149.68999999999,14647.050000000003,13.1,3.03,11.0,0.0
PO-00672,Delta_Logistics,2023-03-02,2023-03-04,Electronics,Delivered,841,86.43,83.77,125.0,No,False,False,False,2.0,70450.56999999999,2237.060000000009,3.08,14.86,11.0,1.0
PO-00673,Delta_Logistics,2022-03-05,2022-03-16,Electronics,Delivered,385,18.23,17.74,,Yes,False,False,False,11.0,6829.9,188.65000000000077,2.69,,11.0,1.0
PO-00674,Epsilon_Group,2022-07-31,2022-08-17,Office Supplies,Delivered,1832,49.01,41.86,52.0,Yes,False,False,False,17.0,76687.52,13098.799999999997,14.59,2.84,10.0,0.0
PO-00675,Beta_Supplies,2023-03-07,2023-03-27,Raw Materials,Delivered,307,95.36,83.63,29.0,Yes,False,False,False,20.0,25674.41,3601.110000000001,12.3,9.45,10.0,0.0
PO-00676,Epsilon_Group,2023-02-03,2023-02-08,Office Supplies,Delivered,546,101.2,97.82,21.0,Yes,False,False,False,5.0,53409.719999999994,1845.4800000000052,3.34,3.85,10.0,1.0
PO-00677,Delta_Logistics,2023-08-22,2023-09-11,Raw Materials,Delivered,945,57.01,55.14,147.0,No,False,False,False,20.0,52107.3,1767.1499999999976,3.28,15.56,10.0,0.0
PO-00678,Delta_Logistics,2023-12-14,2023-12-27,MRO,Pending,209,72.71,64.34,39.0,Yes,False,False,True,13.0,13447.060000000001,1749.3299999999979,11.51,18.66,12.0,0.0
PO-00679,Beta_Supplies,2022-01-21,,Packaging,Delivered,1548,25.03,22.87,,Yes,False,True,False,,35402.76,3343.6800000000003,8.63,,11.0,
PO-00680,Delta_Logistics,2023-08-13,2023-08-23,Raw Materials,Delivered,901,108.63,106.3,141.0,Yes,False,False,False,10.0,95776.3,2099.3299999999986,2.14,15.65,10.0,1.0
PO-00681,Epsilon_Group,2023-01-25,2023-02-11,Packaging,Delivered,1737,32.7,31.02,48.0,Yes,False,False,False,17.0,53881.74,2918.1600000000058,5.14,2.76,11.0,0.0
PO-00682,Beta_Supplies,2023-05-04,2023-05-22,Raw Materials,Delivered,1981,102.43,90.99,204.0,Yes,False,False,False,18.0,180251.19,22662.640000000025,11.17,10.3,10.0,0.0
PO-00683,Epsilon_Group,2022-01-07,2022-01-26,MRO,Pending,739,68.47,66.09,19.0,Yes,False,False,True,19.0,48840.51,1758.8199999999965,3.48,2.57,12.0,0.0
PO-00684,Beta_Supplies,2022-12-27,2022-12-28,Raw Materials,Delivered,1748,68.25,62.84,171.0,Yes,False,False,False,1.0,109844.32,9456.679999999995,7.93,9.78,10.0,1.0
PO-00685,Delta_Logistics,2022-11-02,2022-11-06,Office Supplies,Cancelled,429,58.95,55.35,59.0,No,False,False,True,4.0,23745.15,1544.4000000000005,6.11,13.75,10.0,1.0
PO-00686,Gamma_Co,2023-02-04,,Electronics,Delivered,1618,32.76,28.41,62.0,Yes,False,True,False,,45967.38,7038.2999999999965,13.28,3.83,11.0,
PO-00687,Beta_Supplies,2023-03-06,2023-03-07,Packaging,Delivered,1006,27.7,23.66,101.0,No,False,False,False,1.0,23801.96,4064.2399999999993,14.58,10.04,11.0,1.0
PO-00688,Beta_Supplies,2023-07-06,2023-07-15,Electronics,Partially Delivered,740,32.53,29.35,84.0,Yes,False,False,True,9.0,21719.0,2353.2,9.78,11.35,11.0,1.0
PO-00689,Gamma_Co,2023-07-14,,Raw Materials,Delivered,1500,29.19,27.24,72.0,Yes,False,True,False,,40860.0,2925.000000000004,6.68,4.8,10.0,
PO-00690,Delta_Logistics,2023-09-10,2023-09-29,Office Supplies,Cancelled,1686,88.18,77.15,,Yes,False,False,True,19.0,130074.90000000001,18596.58,12.51,,10.0,0.0
PO-00691,Epsilon_Group,2022-08-14,2022-08-16,Raw Materials,Cancelled,1341,42.96,41.75,39.0,Yes,False,False,True,2.0,55986.75,1622.610000000001,2.82,2.91,10.0,1.0
PO-00692,Alpha_Inc,2023-05-15,2023-05-21,MRO,Cancelled,1908,16.42,15.31,36.0,Yes,False,False,True,6.0,29211.48,2117.8800000000024,6.76,1.89,12.0,1.0
PO-00693,Gamma_Co,2022-08-13,2022-09-02,MRO,Partially Delivered,1650,100.62,90.45,85.0,Yes,False,False,True,20.0,149242.5,16780.500000000004,10.11,5.15,12.0,0.0
PO-00694,Alpha_Inc,2022-10-07,2022-10-20,MRO,Delivered,1490,93.57,81.68,29.0,Yes,False,False,False,13.0,121703.20000000001,17716.09999999998,12.71,1.95,12.0,0.0
PO-00695,Delta_Logistics,2023-03-23,2023-03-31,Raw Materials,Delivered,1241,100.04,97.56,187.0,Yes,False,False,False,8.0,121071.96,3077.680000000005,2.48,15.07,10.0,1.0
PO-00696,Beta_Supplies,2023-05-13,2023-05-17,MRO,Delivered,1915,107.51,102.66,184.0,Yes,False,False,False,4.0,196593.9,9287.750000000016,4.51,9.61,12.0,1.0
PO-00697,Beta_Supplies,2022-01-30,2022-02-14,Raw Materials,Delivered,1116,25.65,24.28,121.0,Yes,False,False,False,15.0,27096.48,1528.9199999999971,5.34,10.84,10.0,0.0
PO-00698,Delta_Logistics,2023-02-03,2023-02-08,Raw Materials,Delivered,1629,48.63,43.28,260.0,Yes,False,False,False,5.0,70503.12,8715.150000000001,11.0,15.96,10.0,1.0
PO-00699,Epsilon_Group,2022-12-11,2022-12-18,Office Supplies,Delivered,334,82.54,74.63,,Yes,False,False,False,7.0,24926.42,2641.9400000000037,9.58,,10.0,1.0
PO-00700,Epsilon_Group,2023-11-16,2023-12-06,Packaging,Delivered,446,80.63,70.37,,Yes,False,False,False,20.0,31385.02,4575.9599999999955,12.72,,11.0,0.0
PO-00701,Delta_Logistics,2023-11-27,,Electronics,Delivered,61,26.47,24.62,6.0,Yes,False,True,False,,1501.8200000000002,112.84999999999987,6.99,9.84,11.0,
PO-00702,Delta_Logistics,2023-02-19,2023-02-21,Packaging,Delivered,1680,88.85,87.53,,Yes,False,False,False,2.0,147050.4,2217.5999999999885,1.49,,11.0,1.0
PO-00703,Delta_Logistics,2022-06-19,2022-07-06,Electronics,Delivered,1375,30.95,30.02,223.0,Yes,False,False,False,17.0,41277.5,1278.7499999999995,3.0,16.22,11.0,0.0
PO-00704,Delta_Logistics,2023-04-24,2023-05-05,Electronics,Partially Delivered,1971,32.4,30.48,321.0,Yes,False,False,True,11.0,60076.08,3784.3199999999965,5.93,16.29,11.0,1.0
PO-00705,Delta_Logistics,2022-05-11,,Raw Materials,Pending,1326,59.49,56.21,,Yes,False,False,False,,74534.46,4349.280000000002,5.51,,10.0,
PO-00706,Delta_Logistics,2023-09-30,2023-10-13,MRO,Cancelled,548,69.7,61.87,90.0,Yes,False,False,True,13.0,33904.76,4290.840000000003,11.23,16.42,12.0,0.0
PO-00707,Beta_Supplies,2023-07-01,2023-07-07,MRO,Delivered,803,67.81,61.53,78.0,Yes,False,False,False,6.0,49408.590000000004,5042.840000000001,9.26,9.71,12.0,1.0
PO-00708,Alpha_Inc,2022-01-28,2022-02-15,MRO,Delivered,84,18.23,15.55,0.0,Yes,False,False,False,18.0,1306.2,225.11999999999998,14.7,0.0,12.0,0.0
PO-00709,Epsilon_Group,2023-02-08,2023-02-20,Packaging,Delivered,776,94.75,90.89,19.0,Yes,False,False,False,12.0,70530.64,2995.3599999999997,4.07,2.45,11.0,0.0
PO-00710,Alpha_Inc,2023-08-30,2023-09-08,MRO,Delivered,898,37.12,35.54,18.0,No,False,False,False,9.0,31914.92,1418.8399999999986,4.26,2.0,12.0,1.0
PO-00711,Beta_Supplies,2023-08-01,2023-08-08,Office Supplies,Cancelled,139,23.71,20.18,14.0,Yes,False,False,True,7.0,2805.02,490.6700000000002,14.89,10.07,10.0,1.0
PO-00712,Gamma_Co,2023-11-10,,Raw Materials,Delivered,825,99.89,97.65,30.0,Yes,False,True,False,,80561.25,1847.9999999999957,2.24,3.64,10.0,
PO-00713,Alpha_Inc,2022-01-28,2022-02-07,MRO,Delivered,654,96.01,90.31,10.0,Yes,False,False,False,10.0,59062.74,3727.800000000002,5.94,1.53,12.0,1.0
PO-00714,Gamma_Co,2022-03-27,2022-04-06,MRO,Delivered,1995,88.47,82.65,87.0,No,False,False,False,10.0,164886.75,11610.899999999987,6.58,4.36,12.0,1.0
PO-00715,Beta_Supplies,2023-10-21,2023-10-28,MRO,Delivered,1019,91.56,77.93,111.0,No,False,False,False,7.0,79410.67000000001,13888.969999999996,14.89,10.89,12.0,1.0
PO-00716,Epsilon_Group,2023-03-15,2023-03-31,Packaging,Pending,1675,73.8,65.34,42.0,Yes,False,False,True,16.0,109444.5,14170.499999999989,11.46,2.51,11.0,0.0
PO-00717,Gamma_Co,2022-05-19,2022-05-31,Raw Materials,Pending,1071,60.77,58.5,,Yes,False,False,True,12.0,62653.5,2431.1700000000033,3.74,,10.0,0.0
PO-00718,Beta_Supplies,2023-04-18,2023-04-27,Office Supplies,Delivered,467,19.17,17.11,49.0,Yes,False,False,False,9.0,7990.37,962.0200000000011,10.75,10.49,10.0,1.0
PO-00719,Delta_Logistics,2022-07-06,2022-07-25,MRO,Pending,164,48.16,47.46,27.0,Yes,False,False,True,19.0,7783.4400000000005,114.7999999999993,1.45,16.46,12.0,0.0
PO-00720,Epsilon_Group,2022-02-21,2022-03-06,Electronics,Cancelled,666,43.76,41.13,18.0,Yes,False,False,True,13.0,27392.58,1751.579999999997,6.01,2.7,11.0,0.0
PO-00721,Delta_Logistics,2022-09-24,2022-10-07,Packaging,Partially Delivered,1976,34.71,31.56,286.0,No,False,False,True,13.0,62362.56,6224.400000000004,9.08,14.47,11.0,0.0
PO-00722,Epsilon_Group,2023-01-24,2023-01-29,MRO,Delivered,1269,79.61,71.86,47.0,Yes,False,False,False,5.0,91190.34,9834.75,9.73,3.7,12.0,1.0
PO-00723,Epsilon_Group,2022-12-02,2022-12-12,MRO,Delivered,875,57.63,51.8,16.0,Yes,False,False,False,10.0,45325.0,5101.250000000005,10.12,1.83,12.0,1.0
